Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kasugao,J5w,M14e,J1e,52,36,46,9,10,67.0002,0,0
Tamawashi,M14e,M14w,M15w,37,37,39,7,2,50.437,0,0
Kakizoe,M9w,M15e,J1e,28,38,46,3,8,27.345899999999997,0,0
Goeido,M4e,M15w,J1e,16,39,46,0,7,0,0,0
Tochinonada,J6e,M16e,J1w,53,40,47,9,7,68,0,0
Toyonoshima,M5e,M16w,J2e,18,41,48,0,7,0,0,0
Toyonoshima,M5e,J1e,J2w,19,42,49,0,7,0,0,0
Miyabiyama,M5w,J1w,J3e,20,43,50,0,7,0,0,0
Tamaasuka,M16e,J2e,J3w,41,44,51,5,7,34.0025,0,0
Shotenro,M16w,J2w,J4e,42,45,52,5,7,35.0021,0,0
Toyohibiki,M6w,J3e,J4e,22,46,52,0,6,0,0,0
Tosanoumi,J7w,J3w,J5e,56,47,54,8,7,52,0,0
Wakakoyu,M8e,J4e,J5w,25,48,55,0,7,0,0,0
Kyokunankai,J12w,J4w,J6e,66,49,56,10,7,89,0,0
Toyozakura,J11e,J5e,J8w,63,50,61,8,11,60,0,0
Hochiyama,J11w,J5w,J9e,64,51,62,8,11,53,0,0
Tamanoshima,J5e,J6e,J6w,51,52,57,6,5,41,0,0
Sagatsukasa,J1w,J6w,J9e,44,53,62,3,9,19.0013,0,0
Wakatenro,J13w,J7e,J9e,68,54,62,9,8,60,0,0
Sakaizawa,J7e,J7w,J6w,55,55,57,7,2,58,0,0
Kaisei,J12e,J8e,J9w,65,56,63,8,7,64,0,0
Matsutani,J8e,J8w,J9w,57,57,63,6,6,39,0,0
Tokushinho,J8w,J9e,J8e,58,58,60,7,2,61,0,0
Hoshikaze,J9e,J9w,J8w,59,59,61,7,2,48,0,0
Asofuji,J9w,J10e,J9e,60,60,62,7,2,49,0,0
Sadanoumi,J14w,J10w,J10e,70,61,64,9,3,49,0,0
Okinoumi,M14w,J11e,J12e,38,62,68,0,6,0,0,0
Yamamotoyama,J10e,J11w,J13w,61,63,71,5,8,36,0,0
Iwakiyama,J2e,J12e,N/A,45,64,75,0,11,0,0,0
Daido,J2w,J12w,N/A,46,65,76,0,11,0,0,0
Kanbayashi,J14e,J13e,N/A,69,66,79,5,13,40,0,0
Kiyoseumi,J4w,J13w,N/A,50,67,80,0,13,0,0,0
Chiyohakuho,J6w,J14e,N/A,54,68,84,0,16,0,0,0
Masuraumi,J13e,J14w,N/A,67,69,85,3,16,8,0,0
Kasuganishiki,J10w,J15e,N/A,62,70,92,0,22,0,0,0
