Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Chiyonokuni,M10w,M11e,M11w,28,29,30,7,1,46.0665,0,0
Asanoyama,M13w,M11w,M12w,34,30,32,8,2,52.0043,0,0
Takakeisho,M3w,M12e,M12w,14,31,32,3,1,35.8517,2,3.1922
Ishiura,M12e,M12w,M13e,31,32,33,7,1,48.00449999999999,0,0
Arawashi,M2e,M13e,M13e,11,33,33,2,0,11.5671,1,1.2755
Takekaze,J1w,M13w,M15e,43,34,37,9,3,79.0001,0,0
Aoiyama,M17e,M14e,M16e,41,35,39,8,4,63.002300000000005,0,0
Tochiozan,M11e,M14w,M16e,29,36,39,5,3,36.067,0,0
Kyokutaisei,J1e,M15e,M16w,42,37,40,8,3,75.0002,0,0
Aminishiki,J2e,M15w,M17w,44,38,42,8,4,58.0003,0,0
Myogiryu,M15w,M16e,M18w,38,39,44,6,5,37.002900000000004,0,0
Kotoeko,J8e,M16w,J1w,56,40,46,10,6,78,0,0
Nishikigi,M14w,J1e,J1w,36,41,46,5,5,36.062,0,0
Sokokurai,M15e,J1w,J2e,37,42,47,5,5,31.002899999999997,0,0
Gagamaru,J5e,J2e,J2w,50,43,48,8,5,60,0,0
Onosho,M5w,J2w,J2w,18,44,48,0,4,0,0,0
Kyokushuho,J2w,J3e,J2e,45,45,47,7,2,51.000899999999994,0,0
Meisei,J3e,J3w,J2w,46,46,48,7,2,52,0,0
Takanosho,J6w,J4e,J4e,53,47,51,8,4,60,0,0
Akiseyama,J13w,J4w,J5e,67,48,53,11,5,83,0,0
Daishoho,J9w,J5e,J5e,59,49,53,9,4,80,0,0
Azumaryu,J3w,J5w,J5e,47,50,53,6,3,40,0,0
Seiro,J9e,J6e,J6w,58,51,56,8,5,65,0,0
Shimanoumi,J11w,J6w,J7e,63,52,57,9,5,58,0,0
Terunofuji,J5w,J7e,J7e,51,53,57,6,4,41,0,0
Takagenji,J10e,J7w,J7w,60,54,58,8,4,62,0,0
Chiyonoo,J6e,J8e,J7w,52,55,58,6,3,41,0,0
Hidenoumi,M16w,J8w,J7w,40,56,58,3,2,18.0006,0,0
Kotoyuki,M12w,J9e,J7w,32,57,58,1,1,6.0006,0,0
Mitoryu,J10w,J9w,J8e,61,58,59,8,1,67,0,0
Homarefuji,J8w,J10e,J8e,57,59,59,7,0,55,0,0
Tokushoryu,J4w,J10w,J8e,49,60,59,5,-1,33,0,0
Takanoiwa,J12w,J11e,J10e,65,61,63,8,2,54,0,0
Yago,J11e,J11w,J10w,62,62,64,7,2,59,0,0
Tsurugisho,J7w,J12e,J13e,55,63,69,4,6,27,0,0
Terutsuyoshi,J12e,J12w,J11w,64,64,66,7,2,46,0,0
Tobizaru,J13e,J13e,J12w,66,65,68,7,3,34,0,0
Amakaze,J7e,J13w,J14w,54,66,72,3,6,27,0,0
Enho,J14w,J14e,N/A,70,67,84,4,17,31,0,0
Takayoshitoshi,J14e,J14w,N/A,68,68,86,3,18,21,0,0
Takayoshitoshi,J14e,J15e,N/A,69,69,87,3,18,21,0,0
