Start Rank,End Rank,Wins,Number of Resulting Banzuke at End Rank,Sanyaku Results
j6e,s3e,11,0,[]
j6e,s3e,12,0,[]
j6e,s3e,13,0,[]
j6e,s3e,14,0,[]
j6e,s3e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,s3w,0,0,[]
j6e,s3w,1,0,[]
j6e,s3w,2,0,[]
j6e,s3w,3,0,[]
j6e,s3w,4,0,[]
j6e,s3w,5,0,[]
j6e,s3w,6,0,[]
j6e,s3w,7,0,[]
j6e,s3w,8,0,[]
j6e,s3w,9,0,[]
j6e,s3w,10,0,[]
j6e,s3w,11,0,[]
j6e,s3w,12,0,[]
j6e,s3w,13,0,[]
j6e,s3w,14,0,[]
j6e,s3w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,k1e,0,0,[]
j6e,k1e,1,0,[]
j6e,k1e,2,0,[]
j6e,k1e,3,0,[]
j6e,k1e,4,0,[]
j6e,k1e,5,0,[]
j6e,k1e,6,0,[]
j6e,k1e,7,0,[]
j6e,k1e,8,0,[]
j6e,k1e,9,0,[]
j6e,k1e,10,0,[]
j6e,k1e,11,0,[]
j6e,k1e,12,0,[]
j6e,k1e,13,0,[]
j6e,k1e,14,0,[]
j6e,k1e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,k1w,0,0,[]
j6e,k1w,1,0,[]
j6e,k1w,2,0,[]
j6e,k1w,3,0,[]
j6e,k1w,4,0,[]
j6e,k1w,5,0,[]
j6e,k1w,6,0,[]
j6e,k1w,7,0,[]
j6e,k1w,8,0,[]
j6e,k1w,9,0,[]
j6e,k1w,10,0,[]
j6e,k1w,11,0,[]
j6e,k1w,12,0,[]
j6e,k1w,13,0,[]
j6e,k1w,14,0,[]
j6e,k1w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,k2e,0,0,[]
j6e,k2e,1,0,[]
j6e,k2e,2,0,[]
j6e,k2e,3,0,[]
j6e,k2e,4,0,[]
j6e,k2e,5,0,[]
j6e,k2e,6,0,[]
j6e,k2e,7,0,[]
j6e,k2e,8,0,[]
j6e,k2e,9,0,[]
j6e,k2e,10,0,[]
j6e,k2e,11,0,[]
j6e,k2e,12,0,[]
j6e,k2e,13,0,[]
j6e,k2e,14,0,[]
j6e,k2e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,k2w,0,0,[]
j6e,k2w,1,0,[]
j6e,k2w,2,0,[]
j6e,k2w,3,0,[]
j6e,k2w,4,0,[]
j6e,k2w,5,0,[]
j6e,k2w,6,0,[]
j6e,k2w,7,0,[]
j6e,k2w,8,0,[]
j6e,k2w,9,0,[]
j6e,k2w,10,0,[]
j6e,k2w,11,0,[]
j6e,k2w,12,0,[]
j6e,k2w,13,0,[]
j6e,k2w,14,0,[]
j6e,k2w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,k3e,0,0,[]
j6e,k3e,1,0,[]
j6e,k3e,2,0,[]
j6e,k3e,3,0,[]
j6e,k3e,4,0,[]
j6e,k3e,5,0,[]
j6e,k3e,6,0,[]
j6e,k3e,7,0,[]
j6e,k3e,8,0,[]
j6e,k3e,9,0,[]
j6e,k3e,10,0,[]
j6e,k3e,11,0,[]
j6e,k3e,12,0,[]
j6e,k3e,13,0,[]
j6e,k3e,14,0,[]
j6e,k3e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,k3w,0,0,[]
j6e,k3w,1,0,[]
j6e,k3w,2,0,[]
j6e,k3w,3,0,[]
j6e,k3w,4,0,[]
j6e,k3w,5,0,[]
j6e,k3w,6,0,[]
j6e,k3w,7,0,[]
j6e,k3w,8,0,[]
j6e,k3w,9,0,[]
j6e,k3w,10,0,[]
j6e,k3w,11,0,[]
j6e,k3w,12,0,[]
j6e,k3w,13,0,[]
j6e,k3w,14,0,[]
j6e,k3w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m1e,0,0,[]
j6e,m1e,1,0,[]
j6e,m1e,2,0,[]
j6e,m1e,3,0,[]
j6e,m1e,4,0,[]
j6e,m1e,5,0,[]
j6e,m1e,6,0,[]
j6e,m1e,7,0,[]
j6e,m1e,8,0,[]
j6e,m1e,9,0,[]
j6e,m1e,10,0,[]
j6e,m1e,11,0,[]
j6e,m1e,12,0,[]
j6e,m1e,13,0,[]
j6e,m1e,14,0,[]
j6e,m1e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m1w,0,0,[]
j6e,m1w,1,0,[]
j6e,m1w,2,0,[]
j6e,m1w,3,0,[]
j6e,m1w,4,0,[]
j6e,m1w,5,0,[]
j6e,m1w,6,0,[]
j6e,m1w,7,0,[]
j6e,m1w,8,0,[]
j6e,m1w,9,0,[]
j6e,m1w,10,0,[]
j6e,m1w,11,0,[]
j6e,m1w,12,0,[]
j6e,m1w,13,0,[]
j6e,m1w,14,0,[]
j6e,m1w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m2e,0,0,[]
j6e,m2e,1,0,[]
j6e,m2e,2,0,[]
j6e,m2e,3,0,[]
j6e,m2e,4,0,[]
j6e,m2e,5,0,[]
j6e,m2e,6,0,[]
j6e,m2e,7,0,[]
j6e,m2e,8,0,[]
j6e,m2e,9,0,[]
j6e,m2e,10,0,[]
j6e,m2e,11,0,[]
j6e,m2e,12,0,[]
j6e,m2e,13,0,[]
j6e,m2e,14,0,[]
j6e,m2e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m2w,0,0,[]
j6e,m2w,1,0,[]
j6e,m2w,2,0,[]
j6e,m2w,3,0,[]
j6e,m2w,4,0,[]
j6e,m2w,5,0,[]
j6e,m2w,6,0,[]
j6e,m2w,7,0,[]
j6e,m2w,8,0,[]
j6e,m2w,9,0,[]
j6e,m2w,10,0,[]
j6e,m2w,11,0,[]
j6e,m2w,12,0,[]
j6e,m2w,13,0,[]
j6e,m2w,14,0,[]
j6e,m2w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m3e,0,0,[]
j6e,m3e,1,0,[]
j6e,m3e,2,0,[]
j6e,m3e,3,0,[]
j6e,m3e,4,0,[]
j6e,m3e,5,0,[]
j6e,m3e,6,0,[]
j6e,m3e,7,0,[]
j6e,m3e,8,0,[]
j6e,m3e,9,0,[]
j6e,m3e,10,0,[]
j6e,m3e,11,0,[]
j6e,m3e,12,0,[]
j6e,m3e,13,0,[]
j6e,m3e,14,0,[]
j6e,m3e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m3w,0,0,[]
j6e,m3w,1,0,[]
j6e,m3w,2,0,[]
j6e,m3w,3,0,[]
j6e,m3w,4,0,[]
j6e,m3w,5,0,[]
j6e,m3w,6,0,[]
j6e,m3w,7,0,[]
j6e,m3w,8,0,[]
j6e,m3w,9,0,[]
j6e,m3w,10,0,[]
j6e,m3w,11,0,[]
j6e,m3w,12,0,[]
j6e,m3w,13,0,[]
j6e,m3w,14,0,[]
j6e,m3w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m4e,0,0,[]
j6e,m4e,1,0,[]
j6e,m4e,2,0,[]
j6e,m4e,3,0,[]
j6e,m4e,4,0,[]
j6e,m4e,5,0,[]
j6e,m4e,6,0,[]
j6e,m4e,7,0,[]
j6e,m4e,8,0,[]
j6e,m4e,9,0,[]
j6e,m4e,10,0,[]
j6e,m4e,11,0,[]
j6e,m4e,12,0,[]
j6e,m4e,13,0,[]
j6e,m4e,14,0,[]
j6e,m4e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m4w,0,0,[]
j6e,m4w,1,0,[]
j6e,m4w,2,0,[]
j6e,m4w,3,0,[]
j6e,m4w,4,0,[]
j6e,m4w,5,0,[]
j6e,m4w,6,0,[]
j6e,m4w,7,0,[]
j6e,m4w,8,0,[]
j6e,m4w,9,0,[]
j6e,m4w,10,0,[]
j6e,m4w,11,0,[]
j6e,m4w,12,0,[]
j6e,m4w,13,0,[]
j6e,m4w,14,0,[]
j6e,m4w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m5e,0,0,[]
j6e,m5e,1,0,[]
j6e,m5e,2,0,[]
j6e,m5e,3,0,[]
j6e,m5e,4,0,[]
j6e,m5e,5,0,[]
j6e,m5e,6,0,[]
j6e,m5e,7,0,[]
j6e,m5e,8,0,[]
j6e,m5e,9,0,[]
j6e,m5e,10,0,[]
j6e,m5e,11,0,[]
j6e,m5e,12,0,[]
j6e,m5e,13,0,[]
j6e,m5e,14,0,[]
j6e,m5e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m5w,0,0,[]
j6e,m5w,1,0,[]
j6e,m5w,2,0,[]
j6e,m5w,3,0,[]
j6e,m5w,4,0,[]
j6e,m5w,5,0,[]
j6e,m5w,6,0,[]
j6e,m5w,7,0,[]
j6e,m5w,8,0,[]
j6e,m5w,9,0,[]
j6e,m5w,10,0,[]
j6e,m5w,11,0,[]
j6e,m5w,12,0,[]
j6e,m5w,13,0,[]
j6e,m5w,14,0,[]
j6e,m5w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m6e,0,0,[]
j6e,m6e,1,0,[]
j6e,m6e,2,0,[]
j6e,m6e,3,0,[]
j6e,m6e,4,0,[]
j6e,m6e,5,0,[]
j6e,m6e,6,0,[]
j6e,m6e,7,0,[]
j6e,m6e,8,0,[]
j6e,m6e,9,0,[]
j6e,m6e,10,0,[]
j6e,m6e,11,0,[]
j6e,m6e,12,0,[]
j6e,m6e,13,0,[]
j6e,m6e,14,0,[]
j6e,m6e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m6w,0,0,[]
j6e,m6w,1,0,[]
j6e,m6w,2,0,[]
j6e,m6w,3,0,[]
j6e,m6w,4,0,[]
j6e,m6w,5,0,[]
j6e,m6w,6,0,[]
j6e,m6w,7,0,[]
j6e,m6w,8,0,[]
j6e,m6w,9,0,[]
j6e,m6w,10,0,[]
j6e,m6w,11,0,[]
j6e,m6w,12,0,[]
j6e,m6w,13,0,[]
j6e,m6w,14,0,[]
j6e,m6w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m7e,0,0,[]
j6e,m7e,1,0,[]
j6e,m7e,2,0,[]
j6e,m7e,3,0,[]
j6e,m7e,4,0,[]
j6e,m7e,5,0,[]
j6e,m7e,6,0,[]
j6e,m7e,7,0,[]
j6e,m7e,8,0,[]
j6e,m7e,9,0,[]
j6e,m7e,10,0,[]
j6e,m7e,11,0,[]
j6e,m7e,12,0,[]
j6e,m7e,13,0,[]
j6e,m7e,14,0,[]
j6e,m7e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m7w,0,0,[]
j6e,m7w,1,0,[]
j6e,m7w,2,0,[]
j6e,m7w,3,0,[]
j6e,m7w,4,0,[]
j6e,m7w,5,0,[]
j6e,m7w,6,0,[]
j6e,m7w,7,0,[]
j6e,m7w,8,0,[]
j6e,m7w,9,0,[]
j6e,m7w,10,0,[]
j6e,m7w,11,0,[]
j6e,m7w,12,0,[]
j6e,m7w,13,0,[]
j6e,m7w,14,0,[]
j6e,m7w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m8e,0,0,[]
j6e,m8e,1,0,[]
j6e,m8e,2,0,[]
j6e,m8e,3,0,[]
j6e,m8e,4,0,[]
j6e,m8e,5,0,[]
j6e,m8e,6,0,[]
j6e,m8e,7,0,[]
j6e,m8e,8,0,[]
j6e,m8e,9,0,[]
j6e,m8e,10,0,[]
j6e,m8e,11,0,[]
j6e,m8e,12,0,[]
j6e,m8e,13,0,[]
j6e,m8e,14,0,[]
j6e,m8e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m8w,0,0,[]
j6e,m8w,1,0,[]
j6e,m8w,2,0,[]
j6e,m8w,3,0,[]
j6e,m8w,4,0,[]
j6e,m8w,5,0,[]
j6e,m8w,6,0,[]
j6e,m8w,7,0,[]
j6e,m8w,8,0,[]
j6e,m8w,9,0,[]
j6e,m8w,10,0,[]
j6e,m8w,11,0,[]
j6e,m8w,12,0,[]
j6e,m8w,13,0,[]
j6e,m8w,14,0,[]
j6e,m8w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m9e,0,0,[]
j6e,m9e,1,0,[]
j6e,m9e,2,0,[]
j6e,m9e,3,0,[]
j6e,m9e,4,0,[]
j6e,m9e,5,0,[]
j6e,m9e,6,0,[]
j6e,m9e,7,0,[]
j6e,m9e,8,0,[]
j6e,m9e,9,0,[]
j6e,m9e,10,0,[]
j6e,m9e,11,0,[]
j6e,m9e,12,0,[]
j6e,m9e,13,0,[]
j6e,m9e,14,0,[]
j6e,m9e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m9w,0,0,[]
j6e,m9w,1,0,[]
j6e,m9w,2,0,[]
j6e,m9w,3,0,[]
j6e,m9w,4,0,[]
j6e,m9w,5,0,[]
j6e,m9w,6,0,[]
j6e,m9w,7,0,[]
j6e,m9w,8,0,[]
j6e,m9w,9,0,[]
j6e,m9w,10,0,[]
j6e,m9w,11,0,[]
j6e,m9w,12,0,[]
j6e,m9w,13,0,[]
j6e,m9w,14,0,[]
j6e,m9w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m10e,0,0,[]
j6e,m10e,1,0,[]
j6e,m10e,2,0,[]
j6e,m10e,3,0,[]
j6e,m10e,4,0,[]
j6e,m10e,5,0,[]
j6e,m10e,6,0,[]
j6e,m10e,7,0,[]
j6e,m10e,8,0,[]
j6e,m10e,9,0,[]
j6e,m10e,10,0,[]
j6e,m10e,11,0,[]
j6e,m10e,12,0,[]
j6e,m10e,13,0,[]
j6e,m10e,14,0,[]
j6e,m10e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m10w,0,0,[]
j6e,m10w,1,0,[]
j6e,m10w,2,0,[]
j6e,m10w,3,0,[]
j6e,m10w,4,0,[]
j6e,m10w,5,0,[]
j6e,m10w,6,0,[]
j6e,m10w,7,0,[]
j6e,m10w,8,0,[]
j6e,m10w,9,0,[]
j6e,m10w,10,0,[]
j6e,m10w,11,0,[]
j6e,m10w,12,0,[]
j6e,m10w,13,0,[]
j6e,m10w,14,0,[]
j6e,m10w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m11e,0,0,[]
j6e,m11e,1,0,[]
j6e,m11e,2,0,[]
j6e,m11e,3,0,[]
j6e,m11e,4,0,[]
j6e,m11e,5,0,[]
j6e,m11e,6,0,[]
j6e,m11e,7,0,[]
j6e,m11e,8,0,[]
j6e,m11e,9,0,[]
j6e,m11e,10,0,[]
j6e,m11e,11,0,[]
j6e,m11e,12,0,[]
j6e,m11e,13,0,[]
j6e,m11e,14,0,[]
j6e,m11e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m11w,0,0,[]
j6e,m11w,1,0,[]
j6e,m11w,2,0,[]
j6e,m11w,3,0,[]
j6e,m11w,4,0,[]
j6e,m11w,5,0,[]
j6e,m11w,6,0,[]
j6e,m11w,7,0,[]
j6e,m11w,8,0,[]
j6e,m11w,9,0,[]
j6e,m11w,10,0,[]
j6e,m11w,11,0,[]
j6e,m11w,12,0,[]
j6e,m11w,13,0,[]
j6e,m11w,14,0,[]
j6e,m11w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m12e,0,0,[]
j6e,m12e,1,0,[]
j6e,m12e,2,0,[]
j6e,m12e,3,0,[]
j6e,m12e,4,0,[]
j6e,m12e,5,0,[]
j6e,m12e,6,0,[]
j6e,m12e,7,0,[]
j6e,m12e,8,0,[]
j6e,m12e,9,0,[]
j6e,m12e,10,0,[]
j6e,m12e,11,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m12e,12,0,[]
j6e,m12e,13,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m12e,14,0,[]
j6e,m12e,15,0,[]
,,TOTAL,2,
#,#,#,#,#
j6e,m12w,0,0,[]
j6e,m12w,1,0,[]
j6e,m12w,2,0,[]
j6e,m12w,3,0,[]
j6e,m12w,4,0,[]
j6e,m12w,5,0,[]
j6e,m12w,6,0,[]
j6e,m12w,7,0,[]
j6e,m12w,8,0,[]
j6e,m12w,9,0,[]
j6e,m12w,10,0,[]
j6e,m12w,11,0,[]
j6e,m12w,12,0,[]
j6e,m12w,13,0,[]
j6e,m12w,14,0,[]
j6e,m12w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m13e,0,0,[]
j6e,m13e,1,0,[]
j6e,m13e,2,0,[]
j6e,m13e,3,0,[]
j6e,m13e,4,0,[]
j6e,m13e,5,0,[]
j6e,m13e,6,0,[]
j6e,m13e,7,0,[]
j6e,m13e,8,0,[]
j6e,m13e,9,0,[]
j6e,m13e,10,0,[]
j6e,m13e,11,3,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m13e,12,2,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m13e,13,0,[]
j6e,m13e,14,0,[]
j6e,m13e,15,0,[]
,,TOTAL,5,
#,#,#,#,#
j6e,m13w,0,0,[]
j6e,m13w,1,0,[]
j6e,m13w,2,0,[]
j6e,m13w,3,0,[]
j6e,m13w,4,0,[]
j6e,m13w,5,0,[]
j6e,m13w,6,0,[]
j6e,m13w,7,0,[]
j6e,m13w,8,0,[]
j6e,m13w,9,0,[]
j6e,m13w,10,0,[]
j6e,m13w,11,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m13w,12,0,[]
j6e,m13w,13,0,[]
j6e,m13w,14,0,[]
j6e,m13w,15,0,[]
,,TOTAL,1,
#,#,#,#,#
j6e,m14e,0,0,[]
j6e,m14e,1,0,[]
j6e,m14e,2,0,[]
j6e,m14e,3,0,[]
j6e,m14e,4,0,[]
j6e,m14e,5,0,[]
j6e,m14e,6,0,[]
j6e,m14e,7,0,[]
j6e,m14e,8,0,[]
j6e,m14e,9,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m14e,10,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m14e,11,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m14e,12,0,[]
j6e,m14e,13,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m14e,14,0,[]
j6e,m14e,15,0,[]
,,TOTAL,4,
#,#,#,#,#
j6e,m14w,0,0,[]
j6e,m14w,1,0,[]
j6e,m14w,2,0,[]
j6e,m14w,3,0,[]
j6e,m14w,4,0,[]
j6e,m14w,5,0,[]
j6e,m14w,6,0,[]
j6e,m14w,7,0,[]
j6e,m14w,8,0,[]
j6e,m14w,9,0,[]
j6e,m14w,10,0,[]
j6e,m14w,11,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m14w,12,0,[]
j6e,m14w,13,3,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m14w,14,0,[]
j6e,m14w,15,0,[]
,,TOTAL,4,
#,#,#,#,#
j6e,m15e,0,0,[]
j6e,m15e,1,0,[]
j6e,m15e,2,0,[]
j6e,m15e,3,0,[]
j6e,m15e,4,0,[]
j6e,m15e,5,0,[]
j6e,m15e,6,0,[]
j6e,m15e,7,0,[]
j6e,m15e,8,0,[]
j6e,m15e,9,2,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m15e,10,0,[]
j6e,m15e,11,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m15e,12,4,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m15e,13,0,[]
j6e,m15e,14,0,[]
j6e,m15e,15,0,[]
,,TOTAL,7,
#,#,#,#,#
j6e,m15w,0,0,[]
j6e,m15w,1,0,[]
j6e,m15w,2,0,[]
j6e,m15w,3,0,[]
j6e,m15w,4,0,[]
j6e,m15w,5,0,[]
j6e,m15w,6,0,[]
j6e,m15w,7,0,[]
j6e,m15w,8,0,[]
j6e,m15w,9,0,[]
j6e,m15w,10,2,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m15w,11,2,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m15w,12,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m15w,13,0,[]
j6e,m15w,14,0,[]
j6e,m15w,15,0,[]
,,TOTAL,5,
#,#,#,#,#
j6e,m16e,0,0,[]
j6e,m16e,1,0,[]
j6e,m16e,2,0,[]
j6e,m16e,3,0,[]
j6e,m16e,4,0,[]
j6e,m16e,5,0,[]
j6e,m16e,6,0,[]
j6e,m16e,7,0,[]
j6e,m16e,8,0,[]
j6e,m16e,9,0,[]
j6e,m16e,10,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m16e,11,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m16e,12,2,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m16e,13,0,[]
j6e,m16e,14,0,[]
j6e,m16e,15,0,[]
,,TOTAL,4,
#,#,#,#,#
j6e,m16w,0,0,[]
j6e,m16w,1,0,[]
j6e,m16w,2,0,[]
j6e,m16w,3,0,[]
j6e,m16w,4,0,[]
j6e,m16w,5,0,[]
j6e,m16w,6,0,[]
j6e,m16w,7,0,[]
j6e,m16w,8,0,[]
j6e,m16w,9,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m16w,10,2,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m16w,11,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m16w,12,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m16w,13,0,[]
j6e,m16w,14,0,[]
j6e,m16w,15,0,[]
,,TOTAL,5,
#,#,#,#,#
j6e,m17e,0,0,[]
j6e,m17e,1,0,[]
j6e,m17e,2,0,[]
j6e,m17e,3,0,[]
j6e,m17e,4,0,[]
j6e,m17e,5,0,[]
j6e,m17e,6,0,[]
j6e,m17e,7,0,[]
j6e,m17e,8,0,[]
j6e,m17e,9,0,[]
j6e,m17e,10,0,[]
j6e,m17e,11,0,[]
j6e,m17e,12,0,[]
j6e,m17e,13,0,[]
j6e,m17e,14,0,[]
j6e,m17e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m17w,0,0,[]
j6e,m17w,1,0,[]
j6e,m17w,2,0,[]
j6e,m17w,3,0,[]
j6e,m17w,4,0,[]
j6e,m17w,5,0,[]
j6e,m17w,6,0,[]
j6e,m17w,7,0,[]
j6e,m17w,8,0,[]
j6e,m17w,9,0,[]
j6e,m17w,10,0,[]
j6e,m17w,11,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,m17w,12,0,[]
j6e,m17w,13,0,[]
j6e,m17w,14,0,[]
j6e,m17w,15,0,[]
,,TOTAL,1,
#,#,#,#,#
j6e,m18e,0,0,[]
j6e,m18e,1,0,[]
j6e,m18e,2,0,[]
j6e,m18e,3,0,[]
j6e,m18e,4,0,[]
j6e,m18e,5,0,[]
j6e,m18e,6,0,[]
j6e,m18e,7,0,[]
j6e,m18e,8,0,[]
j6e,m18e,9,0,[]
j6e,m18e,10,0,[]
j6e,m18e,11,0,[]
j6e,m18e,12,0,[]
j6e,m18e,13,0,[]
j6e,m18e,14,0,[]
j6e,m18e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,m18w,0,0,[]
j6e,m18w,1,0,[]
j6e,m18w,2,0,[]
j6e,m18w,3,0,[]
j6e,m18w,4,0,[]
j6e,m18w,5,0,[]
j6e,m18w,6,0,[]
j6e,m18w,7,0,[]
j6e,m18w,8,0,[]
j6e,m18w,9,0,[]
j6e,m18w,10,0,[]
j6e,m18w,11,0,[]
j6e,m18w,12,0,[]
j6e,m18w,13,0,[]
j6e,m18w,14,0,[]
j6e,m18w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
j6e,j1e,0,0,[]
j6e,j1e,1,0,[]
j6e,j1e,2,0,[]
j6e,j1e,3,0,[]
j6e,j1e,4,0,[]
j6e,j1e,5,0,[]
j6e,j1e,6,0,[]
j6e,j1e,7,0,[]
j6e,j1e,8,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,j1e,9,5,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,j1e,10,2,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,j1e,11,4,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,j1e,12,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,j1e,13,0,[]
j6e,j1e,14,0,[]
j6e,j1e,15,0,[]
,,TOTAL,13,
#,#,#,#,#
j6e,j1w,0,0,[]
j6e,j1w,1,0,[]
j6e,j1w,2,0,[]
j6e,j1w,3,0,[]
j6e,j1w,4,0,[]
j6e,j1w,5,0,[]
j6e,j1w,6,0,[]
j6e,j1w,7,0,[]
j6e,j1w,8,2,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,j1w,9,6,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
j6e,j1w,10,5,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
