Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Beats
Gonoyama,4,11,-14,32,30.04663212435233,10,183,0.9481865284974094,,Kotozakura;Hiradoumi;Oho;Tobizaru
Tamawashi,6,9,-6,43,40.72020725388601,11,182,0.9430051813471503,,Takayasu;Gonoyama;Daieisho;Abi;Chiyoshoma;Hiradoumi
Hiradoumi,6,9,-6,46,43.476683937823836,12,181,0.9378238341968912,,Ichiyamamoto;Ura;Daieisho;Takayasu;Oho;Abi
Takerufuji,6,9,-6,39,36.663212435233156,13,180,0.9326424870466321,,Hiradoumi;Ura;Ichiyamamoto;Tamawashi;Wakamotoharu;Gonoyama
Ichiyamamoto,5,10,-10,32,29.03626943005181,14,179,0.927461139896373,,Ura;Chiyoshoma;Oshoma;Churanoumi;Gonoyama
Ura,5,10,-10,36,32.538860103626945,15,178,0.9222797927461139,,Chiyoshoma;Tobizaru;Takayasu;Tamawashi;Takanosho
Chiyoshoma,4,11,-14,28,24.404145077720205,16,177,0.917098445595855,,Churanoumi;Onokatsu;Shodai;Gonoyama
Oshoma,10,5,10,78,69.01554404145077,17,176,0.9119170984455959,,Chiyoshoma;Ura;Onokatsu;Churanoumi;Midorifuji;Kinbozan;Shodai;Meisei;Wakamotoharu;Abi
Tobizaru,7,8,-2,47,42.05181347150259,18,175,0.9067357512953368,,Chiyoshoma;Oshoma;Churanoumi;Ichiyamamoto;Midorifuji;Shishi;Abi
Hakuoho,8,7,2,59,52.40932642487046,19,174,0.9015544041450777,,Tobizaru;Oshoma;Chiyoshoma;Onokatsu;Churanoumi;Ura;Ichiyamamoto;Shodai
Churanoumi,4,11,-14,30,24.870466321243526,20,173,0.8963730569948186,,Midorifuji;Endo;Shodai;Ryuden
Onokatsu,10,5,10,84,71.66839378238342,21,172,0.8911917098445595,,Churanoumi;Kinbozan;Tobizaru;Ura;Endo;Kayo;Nishikigi;Roga;Tokihayate;Meisei
Kinbozan,10,5,10,80,68.0880829015544,22,171,0.8860103626943006,,Aonishiki;Midorifuji;Shodai;Endo;Shishi;Chiyoshoma;Atamifuji;Tobizaru;Takanosho;Kayo
Aonishiki,11,4,14,92,79.06217616580311,23,170,0.8808290155440415,,Churanoumi;Onokatsu;Meisei;Midorifuji;Shodai;Endo;Tobizaru;Chiyoshoma;Hakuoho;Atamifuji;Sadanoumi
Midorifuji,6,9,-6,34,28.1139896373057,24,169,0.8756476683937824,,Chiyoshoma;Shonannoumi;Tochitaikai;Nishikigi;Ryuden;Tamashoho
Meisei,9,6,6,70,59.91709844559585,25,168,0.8704663212435233,,Midorifuji;Kinbozan;Shishi;Shodai;Hakuoho;Churanoumi;Tobizaru;Roga;Kayo
Shodai,6,9,-6,37,30.57512953367876,26,167,0.8652849740932642,,Midorifuji;Shishi;Takanosho;Tamashoho;Tochitaikai;Shonannoumi
Endo,9,6,6,64,53.29015544041451,27,166,0.8601036269430051,,Shodai;Meisei;Atamifuji;Shishi;Ryuden;Tamashoho;Shonannoumi;Tochitaikai;Asakoryu
Shishi,4,11,-14,24,19.787564766839377,28,165,0.8549222797927462,,Midorifuji;Nishikigi;Churanoumi;Tamashoho
