Start Rank,End Rank,Wins,Number of Resulting Banzuke at End Rank,Sanyaku Results
m2w,j14w,5,0,[]
m2w,j14w,6,0,[]
m2w,j14w,7,0,[]
m2w,j14w,8,0,[]
m2w,j14w,9,0,[]
m2w,j14w,10,0,[]
m2w,j14w,11,0,[]
m2w,j14w,12,0,[]
m2w,j14w,13,0,[]
m2w,j14w,14,0,[]
m2w,j14w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
m3e,s1e,0,0,[]
m3e,s1e,1,0,[]
m3e,s1e,2,0,[]
m3e,s1e,3,0,[]
m3e,s1e,4,0,[]
m3e,s1e,5,0,[]
m3e,s1e,6,0,[]
m3e,s1e,7,0,[]
m3e,s1e,8,0,[]
m3e,s1e,9,0,[]
m3e,s1e,10,2,"[{""y"": 3, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}]"
m3e,s1e,11,0,[]
m3e,s1e,12,0,[]
m3e,s1e,13,0,[]
m3e,s1e,14,0,[]
m3e,s1e,15,0,[]
,,TOTAL,2,
#,#,#,#,#
m3e,s1w,0,0,[]
m3e,s1w,1,0,[]
m3e,s1w,2,0,[]
m3e,s1w,3,0,[]
m3e,s1w,4,0,[]
m3e,s1w,5,0,[]
m3e,s1w,6,0,[]
m3e,s1w,7,0,[]
m3e,s1w,8,1,"[{""y"": 1, ""o"": 2, ""s"": 0, ""k"": 1}]"
m3e,s1w,9,1,"[{""y"": 0, ""o"": 2, ""s"": 2, ""k"": 1}]"
m3e,s1w,10,2,"[{""y"": 0, ""o"": 1, ""s"": 2, ""k"": 4}, {""y"": 0, ""o"": 2, ""s"": 2, ""k"": 2}]"
m3e,s1w,11,0,[]
m3e,s1w,12,0,[]
m3e,s1w,13,0,[]
m3e,s1w,14,0,[]
m3e,s1w,15,0,[]
,,TOTAL,4,
#,#,#,#,#
m3e,s2e,0,0,[]
m3e,s2e,1,0,[]
m3e,s2e,2,0,[]
m3e,s2e,3,0,[]
m3e,s2e,4,0,[]
m3e,s2e,5,0,[]
m3e,s2e,6,0,[]
m3e,s2e,7,0,[]
m3e,s2e,8,0,[]
m3e,s2e,9,0,[]
m3e,s2e,10,0,[]
m3e,s2e,11,0,[]
m3e,s2e,12,0,[]
m3e,s2e,13,0,[]
m3e,s2e,14,0,[]
m3e,s2e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
m3e,s2w,0,0,[]
m3e,s2w,1,0,[]
m3e,s2w,2,0,[]
m3e,s2w,3,0,[]
m3e,s2w,4,0,[]
m3e,s2w,5,0,[]
m3e,s2w,6,0,[]
m3e,s2w,7,0,[]
m3e,s2w,8,0,[]
m3e,s2w,9,0,[]
m3e,s2w,10,0,[]
m3e,s2w,11,0,[]
m3e,s2w,12,0,[]
m3e,s2w,13,0,[]
m3e,s2w,14,0,[]
m3e,s2w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
m3e,s3e,0,0,[]
m3e,s3e,1,0,[]
m3e,s3e,2,0,[]
m3e,s3e,3,0,[]
m3e,s3e,4,0,[]
m3e,s3e,5,0,[]
m3e,s3e,6,0,[]
m3e,s3e,7,0,[]
m3e,s3e,8,0,[]
m3e,s3e,9,0,[]
m3e,s3e,10,0,[]
m3e,s3e,11,0,[]
m3e,s3e,12,0,[]
m3e,s3e,13,0,[]
m3e,s3e,14,0,[]
m3e,s3e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
m3e,s3w,0,0,[]
m3e,s3w,1,0,[]
m3e,s3w,2,0,[]
m3e,s3w,3,0,[]
m3e,s3w,4,0,[]
m3e,s3w,5,0,[]
m3e,s3w,6,0,[]
m3e,s3w,7,0,[]
m3e,s3w,8,0,[]
m3e,s3w,9,0,[]
m3e,s3w,10,0,[]
m3e,s3w,11,0,[]
m3e,s3w,12,0,[]
m3e,s3w,13,0,[]
m3e,s3w,14,0,[]
m3e,s3w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
m3e,k1e,0,0,[]
m3e,k1e,1,0,[]
m3e,k1e,2,0,[]
m3e,k1e,3,0,[]
m3e,k1e,4,0,[]
m3e,k1e,5,0,[]
m3e,k1e,6,0,[]
m3e,k1e,7,0,[]
m3e,k1e,8,3,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 0}]"
m3e,k1e,9,5,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 2, ""k"": 0}, {""y"": 0, ""o"": 3, ""s"": 2, ""k"": 0}, {""y"": 1, ""o"": 2, ""s"": 0, ""k"": 1}]"
m3e,k1e,10,6,"[{""y"": 0, ""o"": 2, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 2, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 2, ""k"": 2}, {""y"": 2, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 0}]"
m3e,k1e,11,1,"[{""y"": 0, ""o"": 2, ""s"": 2, ""k"": 1}]"
m3e,k1e,12,1,"[{""y"": 0, ""o"": 0, ""s"": 3, ""k"": 1}]"
m3e,k1e,13,1,"[{""y"": 1, ""o"": 3, ""s"": 2, ""k"": 0}]"
m3e,k1e,14,0,[]
m3e,k1e,15,0,[]
,,TOTAL,17,
#,#,#,#,#
m3e,k1w,0,0,[]
m3e,k1w,1,0,[]
m3e,k1w,2,0,[]
m3e,k1w,3,0,[]
m3e,k1w,4,0,[]
m3e,k1w,5,0,[]
m3e,k1w,6,0,[]
m3e,k1w,7,0,[]
m3e,k1w,8,6,"[{""y"": 0, ""o"": 2, ""s"": 1, ""k"": 0}, {""y"": 2, ""o"": 2, ""s"": 2, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 2, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}]"
m3e,k1w,9,7,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 2, ""o"": 2, ""s"": 2, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 3, ""s"": 1, ""k"": 1}]"
m3e,k1w,10,4,"[{""y"": 0, ""o"": 0, ""s"": 3, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 2, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 2, ""k"": 1}]"
m3e,k1w,11,0,[]
m3e,k1w,12,0,[]
m3e,k1w,13,0,[]
m3e,k1w,14,0,[]
m3e,k1w,15,0,[]
,,TOTAL,17,
#,#,#,#,#
m3e,k2e,0,0,[]
m3e,k2e,1,0,[]
m3e,k2e,2,0,[]
m3e,k2e,3,0,[]
m3e,k2e,4,0,[]
m3e,k2e,5,0,[]
m3e,k2e,6,0,[]
m3e,k2e,7,0,[]
m3e,k2e,8,0,[]
m3e,k2e,9,0,[]
m3e,k2e,10,1,"[{""y"": 1, ""o"": 0, ""s"": 2, ""k"": 1}]"
m3e,k2e,11,2,"[{""y"": 2, ""o"": 1, ""s"": 0, ""k"": 3}, {""y"": 0, ""o"": 0, ""s"": 2, ""k"": 2}]"
m3e,k2e,12,0,[]
m3e,k2e,13,0,[]
m3e,k2e,14,0,[]
m3e,k2e,15,0,[]
,,TOTAL,3,
#,#,#,#,#
m3e,k2w,0,0,[]
m3e,k2w,1,0,[]
m3e,k2w,2,0,[]
m3e,k2w,3,0,[]
m3e,k2w,4,0,[]
m3e,k2w,5,0,[]
m3e,k2w,6,0,[]
m3e,k2w,7,0,[]
m3e,k2w,8,0,[]
m3e,k2w,9,1,"[{""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}]"
m3e,k2w,10,0,[]
m3e,k2w,11,0,[]
m3e,k2w,12,0,[]
m3e,k2w,13,0,[]
m3e,k2w,14,0,[]
m3e,k2w,15,0,[]
,,TOTAL,1,
#,#,#,#,#
m3e,k3e,0,0,[]
m3e,k3e,1,0,[]
m3e,k3e,2,0,[]
m3e,k3e,3,0,[]
m3e,k3e,4,0,[]
m3e,k3e,5,0,[]
m3e,k3e,6,0,[]
m3e,k3e,7,0,[]
m3e,k3e,8,0,[]
m3e,k3e,9,0,[]
m3e,k3e,10,0,[]
m3e,k3e,11,0,[]
m3e,k3e,12,0,[]
m3e,k3e,13,0,[]
m3e,k3e,14,0,[]
m3e,k3e,15,0,[]
,,TOTAL,0,
#,#,#,#,#
m3e,k3w,0,0,[]
m3e,k3w,1,0,[]
m3e,k3w,2,0,[]
m3e,k3w,3,0,[]
m3e,k3w,4,0,[]
m3e,k3w,5,0,[]
m3e,k3w,6,0,[]
m3e,k3w,7,0,[]
m3e,k3w,8,0,[]
m3e,k3w,9,0,[]
m3e,k3w,10,0,[]
m3e,k3w,11,0,[]
m3e,k3w,12,0,[]
m3e,k3w,13,0,[]
m3e,k3w,14,0,[]
m3e,k3w,15,0,[]
,,TOTAL,0,
#,#,#,#,#
m3e,m1e,0,0,[]
m3e,m1e,1,0,[]
m3e,m1e,2,0,[]
m3e,m1e,3,0,[]
m3e,m1e,4,0,[]
m3e,m1e,5,0,[]
m3e,m1e,6,0,[]
m3e,m1e,7,0,[]
m3e,m1e,8,6,"[{""y"": 2, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 0, ""s"": 2, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 0}]"
m3e,m1e,9,7,"[{""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}]"
m3e,m1e,10,0,[]
m3e,m1e,11,0,[]
m3e,m1e,12,0,[]
m3e,m1e,13,0,[]
m3e,m1e,14,0,[]
m3e,m1e,15,0,[]
,,TOTAL,13,
#,#,#,#,#
m3e,m1w,0,0,[]
m3e,m1w,1,0,[]
m3e,m1w,2,0,[]
m3e,m1w,3,0,[]
m3e,m1w,4,0,[]
m3e,m1w,5,0,[]
m3e,m1w,6,0,[]
m3e,m1w,7,0,[]
m3e,m1w,8,9,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 1, ""o"": 3, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}]"
m3e,m1w,9,3,"[{""y"": 0, ""o"": 1, ""s"": 2, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 2, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}]"
m3e,m1w,10,0,[]
m3e,m1w,11,0,[]
m3e,m1w,12,0,[]
m3e,m1w,13,0,[]
m3e,m1w,14,0,[]
m3e,m1w,15,0,[]
,,TOTAL,12,
#,#,#,#,#
m3e,m2e,0,0,[]
m3e,m2e,1,0,[]
m3e,m2e,2,0,[]
m3e,m2e,3,0,[]
m3e,m2e,4,0,[]
m3e,m2e,5,0,[]
m3e,m2e,6,0,[]
m3e,m2e,7,0,[]
m3e,m2e,8,10,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 1, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 3, ""s"": 2, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 2, ""k"": 3}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}]"
m3e,m2e,9,1,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}]"
m3e,m2e,10,1,"[{""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}]"
m3e,m2e,11,0,[]
m3e,m2e,12,0,[]
m3e,m2e,13,0,[]
m3e,m2e,14,0,[]
m3e,m2e,15,0,[]
,,TOTAL,12,
#,#,#,#,#
m3e,m2w,0,0,[]
m3e,m2w,1,0,[]
m3e,m2w,2,0,[]
m3e,m2w,3,0,[]
m3e,m2w,4,0,[]
m3e,m2w,5,0,[]
m3e,m2w,6,0,[]
m3e,m2w,7,0,[]
m3e,m2w,8,4,"[{""y"": 0, ""o"": 2, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 2, ""k"": 2}, {""y"": 0, ""o"": 3, ""s"": 1, ""k"": 0}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 2}]"
m3e,m2w,9,0,[]
m3e,m2w,10,0,[]
m3e,m2w,11,0,[]
m3e,m2w,12,0,[]
m3e,m2w,13,0,[]
m3e,m2w,14,0,[]
m3e,m2w,15,0,[]
,,TOTAL,4,
#,#,#,#,#
m3e,m3e,0,0,[]
m3e,m3e,1,0,[]
m3e,m3e,2,0,[]
m3e,m3e,3,0,[]
m3e,m3e,4,0,[]
m3e,m3e,5,0,[]
m3e,m3e,6,0,[]
m3e,m3e,7,2,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 2, ""k"": 1}]"
m3e,m3e,8,1,"[{""y"": 1, ""o"": 0, ""s"": 1, ""k"": 2}]"
m3e,m3e,9,0,[]
m3e,m3e,10,0,[]
m3e,m3e,11,0,[]
m3e,m3e,12,0,[]
m3e,m3e,13,0,[]
m3e,m3e,14,0,[]
m3e,m3e,15,0,[]
,,TOTAL,3,
#,#,#,#,#
m3e,m3w,0,0,[]
m3e,m3w,1,0,[]
m3e,m3w,2,0,[]
m3e,m3w,3,0,[]
m3e,m3w,4,0,[]
m3e,m3w,5,0,[]
m3e,m3w,6,3,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}]"
m3e,m3w,7,20,"[{""y"": 1, ""o"": 3, ""s"": 1, ""k"": 0}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 2, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 3}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 2, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}]"
m3e,m3w,8,0,[]
m3e,m3w,9,0,[]
m3e,m3w,10,0,[]
m3e,m3w,11,0,[]
m3e,m3w,12,0,[]
m3e,m3w,13,0,[]
m3e,m3w,14,0,[]
m3e,m3w,15,0,[]
,,TOTAL,23,
#,#,#,#,#
m3e,m4e,0,0,[]
m3e,m4e,1,0,[]
m3e,m4e,2,0,[]
m3e,m4e,3,0,[]
m3e,m4e,4,0,[]
m3e,m4e,5,1,"[{""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}]"
m3e,m4e,6,5,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 2, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 0}]"
m3e,m4e,7,12,"[{""y"": 1, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 2, ""k"": 1}, {""y"": 1, ""o"": 2, ""s"": 0, ""k"": 0}, {""y"": 1, ""o"": 2, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 2, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 1}]"
m3e,m4e,8,0,[]
m3e,m4e,9,0,[]
m3e,m4e,10,0,[]
m3e,m4e,11,0,[]
m3e,m4e,12,0,[]
m3e,m4e,13,0,[]
m3e,m4e,14,0,[]
m3e,m4e,15,0,[]
,,TOTAL,18,
#,#,#,#,#
m3e,m4w,0,0,[]
m3e,m4w,1,0,[]
m3e,m4w,2,0,[]
m3e,m4w,3,0,[]
m3e,m4w,4,0,[]
m3e,m4w,5,0,[]
m3e,m4w,6,6,"[{""y"": 0, ""o"": 1, ""s"": 2, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 2, ""k"": 0}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 1}]"
m3e,m4w,7,13,"[{""y"": 1, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 3, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 3, ""s"": 1, ""k"": 0}]"
m3e,m4w,8,0,[]
m3e,m4w,9,0,[]
m3e,m4w,10,0,[]
m3e,m4w,11,0,[]
m3e,m4w,12,0,[]
m3e,m4w,13,0,[]
m3e,m4w,14,0,[]
m3e,m4w,15,0,[]
,,TOTAL,19,
#,#,#,#,#
m3e,m5e,0,0,[]
m3e,m5e,1,0,[]
m3e,m5e,2,0,[]
m3e,m5e,3,0,[]
m3e,m5e,4,0,[]
m3e,m5e,5,3,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}]"
m3e,m5e,6,10,"[{""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 2, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}]"
m3e,m5e,7,1,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}]"
m3e,m5e,8,0,[]
m3e,m5e,9,0,[]
m3e,m5e,10,0,[]
m3e,m5e,11,0,[]
m3e,m5e,12,0,[]
m3e,m5e,13,0,[]
m3e,m5e,14,0,[]
m3e,m5e,15,0,[]
,,TOTAL,14,
#,#,#,#,#
m3e,m5w,0,0,[]
m3e,m5w,1,0,[]
m3e,m5w,2,0,[]
m3e,m5w,3,0,[]
m3e,m5w,4,1,"[{""y"": 1, ""o"": 0, ""s"": 2, ""k"": 0}]"
m3e,m5w,5,2,"[{""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}]"
m3e,m5w,6,12,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
m3e,m5w,7,0,[]
m3e,m5w,8,0,[]
m3e,m5w,9,0,[]
m3e,m5w,10,0,[]
m3e,m5w,11,0,[]
m3e,m5w,12,0,[]
m3e,m5w,13,0,[]
m3e,m5w,14,0,[]
m3e,m5w,15,0,[]
,,TOTAL,15,
#,#,#,#,#
m3e,m6e,0,0,[]
m3e,m6e,1,0,[]
m3e,m6e,2,0,[]
m3e,m6e,3,0,[]
m3e,m6e,4,0,[]
m3e,m6e,5,5,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}]"
m3e,m6e,6,11,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 1, ""o"": 1, ""s"": 2, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}]"
m3e,m6e,7,0,[]
m3e,m6e,8,0,[]
m3e,m6e,9,0,[]
m3e,m6e,10,0,[]
m3e,m6e,11,0,[]
m3e,m6e,12,0,[]
m3e,m6e,13,0,[]
m3e,m6e,14,0,[]
m3e,m6e,15,0,[]
,,TOTAL,16,
#,#,#,#,#
m3e,m6w,0,0,[]
m3e,m6w,1,0,[]
m3e,m6w,2,0,[]
m3e,m6w,3,0,[]
m3e,m6w,4,2,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}]"
m3e,m6w,5,9,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}]"
m3e,m6w,6,14,"[{""y"": 1, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 3}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
m3e,m6w,7,0,[]
m3e,m6w,8,0,[]
m3e,m6w,9,0,[]
m3e,m6w,10,0,[]
m3e,m6w,11,0,[]
m3e,m6w,12,0,[]
m3e,m6w,13,0,[]
m3e,m6w,14,0,[]
m3e,m6w,15,0,[]
,,TOTAL,25,
#,#,#,#,#
m3e,m7e,0,0,[]
m3e,m7e,1,0,[]
m3e,m7e,2,0,[]
m3e,m7e,3,0,[]
m3e,m7e,4,2,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
