Start Rank,End Rank,Wins,Matches,Avg Weighted Sanyaku Score,Signed Divergence
m7w,m5w,9,1,3.000,-1
m7w,m6e,8,7,0.143,-2
m7w,m6w,7,1,0.000,-3
m7w,m6w,8,6,0.167,-1
m7w,m7e,8,3,0.000,0
m7w,m7w,7,4,0.000,-1
m7w,m8e,7,15,0.200,0
m7w,m8w,6,3,0.000,-1
m7w,m8w,7,13,0.231,1
m7w,m9e,6,7,0.000,0
m7w,m9e,7,12,0.000,2
m7w,m9w,6,5,0.000,1
m7w,m9w,7,4,0.000,3
m7w,m10e,5,2,0.500,0
m7w,m10e,6,14,0.357,2
m7w,m10e,7,2,0.000,4
m7w,m10w,5,2,0.000,1
m7w,m10w,6,17,0.176,3
m7w,m10w,7,2,0.000,5
m7w,m11e,5,4,0.000,2
m7w,m11e,6,7,0.000,4
m7w,m11w,5,5,0.000,3
m7w,m11w,6,5,0.400,5
m7w,m12e,4,1,0.000,2
m7w,m12e,5,3,0.000,4
m7w,m12e,6,5,0.000,6
m7w,m12w,4,2,0.000,3
m7w,m12w,5,1,0.000,5
m7w,m12w,6,2,0.000,7
m7w,m13e,4,5,0.200,4
m7w,m13e,5,7,0.286,6
m7w,m13e,6,2,0.000,8
m7w,m13w,4,2,0.000,5
m7w,m13w,5,4,1.000,7
m7w,m13w,6,1,0.000,9
m7w,m14e,4,1,0.000,6
m7w,m14w,5,1,0.000,9
m7w,m15w,4,1,0.000,9
m7w,m16e,4,1,0.000,10
m7w,m17e,2,1,0.000,8
m7w,j1e,1,1,0.000,10
m7w,j3e,2,1,0.000,16
m7w,j3w,2,1,0.000,17
m8e,k1e,10,1,2.000,-15
m8e,k1e,11,1,0.000,-13
m8e,k1e,13,1,3.000,-9
m8e,k1w,9,1,1.000,-16
m8e,k1w,10,2,0.000,-14
m8e,m1e,8,1,2.000,-13
m8e,m1e,9,2,1.000,-11
m8e,m1e,10,3,1.000,-9
m8e,m1e,11,5,1.400,-7
m8e,m1w,8,3,0.000,-12
m8e,m1w,9,1,0.000,-10
m8e,m1w,10,2,0.000,-8
m8e,m1w,11,4,1.250,-6
m8e,m1w,12,2,1.000,-4
m8e,m2e,8,4,0.000,-11
m8e,m2e,9,9,0.444,-9
m8e,m2e,10,4,1.500,-7
m8e,m2e,11,2,0.000,-5
m8e,m2w,8,5,0.200,-10
m8e,m2w,9,12,0.083,-8
m8e,m2w,10,2,0.000,-6
m8e,m2w,13,1,1.000,0
m8e,m3e,8,12,0.000,-9
m8e,m3e,9,10,0.500,-7
m8e,m3e,10,3,0.667,-5
m8e,m3e,11,1,2.000,-3
m8e,m3w,8,8,0.125,-8
m8e,m3w,9,6,0.000,-6
m8e,m3w,10,2,0.000,-4
m8e,m4e,8,9,0.000,-7
m8e,m4e,9,8,0.000,-5
m8e,m4e,10,1,0.000,-3
m8e,m4w,8,16,0.188,-6
m8e,m4w,9,3,0.000,-4
m8e,m5e,8,15,0.200,-5
m8e,m5e,9,4,0.000,-3
m8e,m5w,8,9,0.000,-4
m8e,m5w,9,2,1.500,-2
m8e,m6e,8,11,0.000,-3
m8e,m6w,8,6,0.000,-2
m8e,m7e,7,2,0.000,-3
m8e,m7e,8,5,0.000,-1
m8e,m7w,8,1,0.000,0
m8e,m8e,7,3,0.000,-1
m8e,m8e,8,1,0.000,1
m8e,m8w,7,9,0.556,0
m8e,m9e,7,15,0.133,1
m8e,m9w,6,1,0.000,0
m8e,m9w,7,15,0.133,2
m8e,m10e,6,5,0.200,1
m8e,m10e,7,10,0.100,3
m8e,m10w,6,12,0.333,2
m8e,m10w,7,6,0.167,4
m8e,m11e,5,1,0.000,1
m8e,m11e,6,17,0.118,3
m8e,m11e,7,2,0.000,5
m8e,m11w,5,1,0.000,2
m8e,m11w,6,10,0.000,4
m8e,m12e,4,1,1.000,1
m8e,m12e,5,3,0.000,3
m8e,m12e,6,4,1.000,5
m8e,m12w,4,1,1.000,2
m8e,m12w,5,6,0.000,4
m8e,m12w,6,7,0.000,6
m8e,m13e,5,3,0.000,5
m8e,m13e,6,4,0.000,7
m8e,m13w,4,4,0.000,4
m8e,m13w,5,3,0.000,6
m8e,m13w,6,2,0.000,8
m8e,m14e,3,1,0.000,3
m8e,m14e,4,1,0.000,5
m8e,m14e,5,5,0.000,7
m8e,m14w,4,1,0.000,6
m8e,m14w,5,1,0.000,8
m8e,m14w,6,1,0.000,10
m8e,m15e,4,3,0.000,7
m8e,m15e,5,1,0.000,9
m8e,m15w,3,1,0.000,6
m8e,m15w,5,1,0.000,10
m8e,m16e,3,1,0.000,7
m8e,m17e,3,1,0.000,9
m8e,j1e,3,1,0.000,13
m8e,j1w,3,1,0.000,14
m8e,j1w,5,1,1.000,18
m8e,j2e,3,1,0.000,15
m8e,j2e,4,2,0.000,17
m8e,j3e,4,1,0.000,19
m8e,j3w,1,1,0.000,14
m8w,k1e,11,1,0.000,-14
m8w,k1w,11,3,0.333,-13
m8w,m1e,10,2,1.000,-10
m8w,m1e,11,6,2.500,-8
m8w,m1e,12,2,2.500,-6
m8w,m1e,13,1,2.000,-4
m8w,m1w,8,3,0.000,-13
m8w,m1w,9,2,0.000,-11
m8w,m1w,10,2,1.500,-9
m8w,m1w,11,5,0.600,-7
m8w,m1w,12,2,0.000,-5
m8w,m2e,8,4,0.250,-12
m8w,m2e,9,10,0.800,-10
m8w,m2e,10,8,0.375,-8
m8w,m2e,11,2,1.000,-6
m8w,m2w,8,4,0.250,-11
m8w,m2w,9,10,0.400,-9
m8w,m2w,10,4,0.250,-7
m8w,m2w,11,1,1.000,-5
m8w,m3e,8,5,0.000,-10
m8w,m3e,9,6,0.000,-8
m8w,m3e,10,4,0.000,-6
m8w,m3e,11,2,1.000,-4
m8w,m3w,8,7,0.571,-9
m8w,m3w,9,8,0.000,-7
m8w,m3w,10,3,0.000,-5
m8w,m3w,11,1,0.000,-3
m8w,m4e,8,14,0.429,-8
m8w,m4e,9,8,0.125,-6
m8w,m4e,10,2,0.000,-4
m8w,m4w,8,11,0.273,-7
m8w,m4w,9,6,0.000,-5
m8w,m5e,8,17,0.000,-6
m8w,m5e,9,1,0.000,-4
m8w,m5e,10,2,0.000,-2
m8w,m5w,8,8,0.000,-5
m8w,m6e,8,12,0.167,-4
m8w,m6e,9,4,0.000,-2
m8w,m6w,8,7,0.000,-3
m8w,m7e,8,4,0.000,-2
m8w,m7e,9,1,0.000,0
m8w,m7w,8,3,0.000,-1
m8w,m8e,8,4,0.000,0
m8w,m8w,6,1,0.000,-3
m8w,m8w,7,5,0.000,-1
m8w,m9e,6,1,0.000,-2
m8w,m9e,7,16,0.000,0
m8w,m9w,5,1,0.000,-3
m8w,m9w,6,1,0.000,-1
m8w,m9w,7,11,0.000,1
m8w,m10e,6,5,0.000,0
m8w,m10e,7,8,0.250,2
m8w,m10w,6,1,0.000,1
m8w,m10w,7,4,0.000,3
m8w,m11e,6,11,0.091,2
m8w,m11e,7,6,0.167,4
m8w,m11w,5,4,0.000,1
m8w,m11w,6,18,0.111,3
m8w,m11w,7,1,0.000,5
m8w,m12e,4,1,0.000,0
m8w,m12e,5,3,0.000,2
m8w,m12e,6,8,0.250,4
m8w,m12e,7,2,0.000,6
m8w,m12w,4,1,0.000,1
m8w,m12w,5,6,0.167,3
m8w,m12w,6,9,0.111,5
m8w,m13e,5,5,0.200,4
m8w,m13e,6,3,0.000,6
m8w,m13w,4,1,0.000,3
m8w,m13w,5,6,0.000,5
m8w,m13w,6,4,0.000,7
m8w,m14e,4,1,0.000,4
m8w,m14e,5,5,0.000,6
m8w,m14e,6,2,0.000,8
m8w,m14w,5,4,0.000,7
m8w,m15e,5,1,0.000,8
m8w,m15w,4,2,0.000,7
m8w,m16e,3,1,0.000,6
m8w,j1e,3,1,0.000,12
m8w,j1e,5,4,0.000,16
m8w,j1w,4,1,0.000,15
m8w,j2e,2,1,0.000,12
m8w,j3w,4,1,0.000,19
m8w,j4e,3,1,0.000,18
m8w,j4w,2,1,0.000,17
m8w,j5w,2,1,0.000,19
m9e,k1e,10,1,0.000,-17
m9e,k1e,11,2,1.000,-15
m9e,k1w,11,1,1.000,-14
m9e,m1e,9,1,0.000,-13
m9e,m1e,10,2,0.000,-11
m9e,m1e,11,2,0.000,-9
m9e,m1w,9,3,0.000,-12
m9e,m1w,10,4,0.000,-10
m9e,m1w,11,1,0.000,-8
m9e,m1w,12,2,2.000,-6
m9e,m2e,9,4,0.500,-11
m9e,m2e,10,4,0.750,-9
m9e,m2e,12,1,2.000,-5
m9e,m2w,8,5,0.000,-12
m9e,m2w,9,4,0.000,-10
m9e,m2w,10,7,0.571,-8
m9e,m3e,8,5,0.000,-11
m9e,m3e,9,12,0.083,-9
m9e,m3e,10,5,0.000,-7
m9e,m3e,11,1,0.000,-5
m9e,m3e,12,1,0.000,-3
m9e,m3w,8,8,0.000,-10
m9e,m3w,9,4,0.250,-8
m9e,m3w,10,4,0.000,-6
m9e,m4e,8,7,0.286,-9
m9e,m4e,9,9,0.000,-7
m9e,m4e,10,1,0.000,-5
m9e,m4w,8,10,0.000,-8
m9e,m4w,9,2,0.000,-6
m9e,m5e,8,9,0.222,-7
m9e,m5e,9,5,0.200,-5
m9e,m5e,10,2,0.000,-3
m9e,m5w,8,12,0.000,-6
m9e,m5w,9,6,0.167,-4
m9e,m5w,10,2,0.000,-2
m9e,m6e,8,14,0.000,-5
m9e,m6e,9,3,0.000,-3
m9e,m6w,8,6,0.500,-4
m9e,m7e,8,12,0.083,-3
m9e,m7e,9,1,0.000,-1
m9e,m7w,8,13,0.000,-2
m9e,m8e,8,9,0.000,-1
m9e,m8w,8,1,0.000,0
m9e,m9e,7,4,0.000,-1
m9e,m9w,7,15,0.000,0
m9e,m10e,7,9,0.000,1
m9e,m10w,6,3,0.333,0
m9e,m10w,7,13,0.077,2
m9e,m11e,6,8,0.000,1
m9e,m11e,7,10,0.000,3
m9e,m11w,5,1,0.000,0
m9e,m11w,6,10,0.000,2
m9e,m11w,7,3,0.000,4
m9e,m12e,5,2,0.000,1
m9e,m12e,6,15,0.000,3
m9e,m12e,7,2,0.000,5
m9e,m12w,5,2,0.000,2
m9e,m12w,6,10,0.000,4
m9e,m12w,7,1,0.000,6
m9e,m13e,6,7,0.000,5
m9e,m13w,4,1,0.000,2
m9e,m13w,5,3,0.000,4
m9e,m13w,6,8,0.000,6
m9e,m14e,4,1,0.000,3
m9e,m14e,5,4,0.000,5
m9e,m14e,6,4,0.000,7
m9e,m14w,4,2,0.000,4
m9e,m14w,5,3,0.000,6
m9e,m14w,6,1,0.000,8
m9e,m15e,4,2,0.000,5
m9e,m15e,5,1,0.000,7
m9e,m15e,6,1,0.000,9
m9e,m15w,6,1,0.000,10
m9e,m16e,4,3,0.000,7
m9e,m16w,4,1,0.000,8
m9e,j1e,1,1,0.000,7
m9e,j1e,5,3,0.000,15
m9e,j1w,4,4,0.000,14
m9e,j1w,5,1,0.000,16
m9e,j2e,3,1,0.000,13
m9e,j2e,4,1,0.000,15
m9e,j2e,5,1,0.000,17
m9e,j2w,3,1,0.000,14
m9e,j2w,5,1,0.000,18
m9e,j3w,2,1,0.000,14
m9e,j3w,4,1,0.000,18
m9e,j4w,2,2,0.000,16
m9e,j6w,3,1,0.000,22
m9w,s1w,13,1,13.000,-17
m9w,k1e,14,1,4.000,-10
m9w,k1w,11,2,4.000,-15
m9w,k1w,12,1,0.000,-13
m9w,m1e,9,1,0.000,-14
m9w,m1e,10,2,1.000,-12
m9w,m1e,12,2,1.000,-8
m9w,m1e,14,1,8.000,-4
m9w,m1w,8,1,0.000,-15
m9w,m1w,9,1,0.000,-13
m9w,m1w,10,5,0.600,-11
m9w,m1w,11,1,0.000,-9
m9w,m1w,12,2,1.000,-7
m9w,m2e,9,1,0.000,-12
m9w,m2e,10,4,0.250,-10
m9w,m2e,11,2,4.500,-8
m9w,m2e,12,2,5.500,-6
m9w,m2w,8,5,0.000,-13
m9w,m2w,9,8,0.000,-11
m9w,m2w,10,1,0.000,-9
m9w,m2w,11,3,1.333,-7
m9w,m2w,12,1,0.000,-5
m9w,m3e,8,5,0.000,-12
m9w,m3e,9,4,0.000,-10
m9w,m3e,10,3,0.000,-8
m9w,m3e,11,3,0.000,-6
m9w,m3e,12,1,7.000,-4
m9w,m3w,8,7,0.000,-11
m9w,m3w,9,7,0.286,-9
m9w,m4e,8,10,0.000,-10
m9w,m4e,9,11,0.182,-8
m9w,m4e,10,4,1.000,-6
m9w,m4w,8,9,0.000,-9
m9w,m4w,9,7,0.000,-7
m9w,m4w,10,1,0.000,-5
m9w,m4w,11,1,0.000,-3
m9w,m5e,8,7,0.000,-8
m9w,m5e,9,6,0.000,-6
m9w,m5e,10,2,0.000,-4
m9w,m5w,8,7,0.000,-7
m9w,m5w,9,4,1.500,-5
m9w,m6e,8,10,0.000,-6
m9w,m6e,9,3,0.000,-4
m9w,m6e,10,1,0.000,-2
m9w,m6w,8,11,0.000,-5
m9w,m6w,9,2,0.000,-3
m9w,m7e,8,9,0.000,-4
m9w,m7e,9,1,0.000,-2
m9w,m7w,7,1,0.000,-5
m9w,m7w,8,7,0.000,-3
m9w,m7w,9,1,0.000,-1
m9w,m8e,8,14,0.000,-2
m9w,m8w,8,6,0.000,-1
m9w,m9e,8,4,0.000,0
m9w,m9w,7,5,0.000,-1
m9w,m9w,8,1,0.000,1
m9w,m10e,6,1,0.000,-2
m9w,m10e,7,18,0.000,0
m9w,m10w,6,2,0.000,-1
m9w,m10w,7,13,0.000,1
m9w,m11e,6,6,0.000,0
m9w,m11e,7,14,0.071,2
m9w,m11w,6,8,0.000,1
m9w,m11w,7,6,0.000,3
m9w,m12e,6,12,0.000,2
m9w,m12e,7,4,0.000,4
m9w,m12w,5,3,0.000,1
m9w,m12w,6,11,0.000,3
m9w,m12w,7,3,0.000,5
m9w,m13e,5,4,0.250,2
m9w,m13e,6,8,0.125,4
m9w,m13w,5,2,0.000,3
m9w,m13w,6,7,0.000,5
m9w,m14e,5,1,0.000,4
m9w,m14e,6,5,0.000,6
m9w,m14w,4,1,0.000,3
m9w,m14w,5,3,0.000,5
m9w,m14w,6,1,0.000,7
m9w,m15e,4,2,0.000,4
m9w,m15e,5,3,0.000,6
m9w,m15e,6,1,0.000,8
m9w,m15w,3,1,0.000,3
m9w,m15w,4,1,0.000,5
m9w,m16e,4,1,0.000,6
m9w,j1e,3,2,0.000,10
m9w,j1e,5,2,0.000,14
m9w,j1w,2,1,0.000,9
m9w,j1w,4,2,0.000,13
m9w,j1w,5,1,0.000,15
m9w,j2e,3,1,0.000,12
m9w,j2e,4,1,0.000,14
m9w,j2w,4,2,0.000,15
m9w,j2w,5,3,0.000,17
m9w,j3w,3,1,0.000,15
m9w,j4w,2,2,0.000,15
m9w,j5e,2,1,0.000,16
m9w,j5w,1,1,0.000,15
m10e,s1w,13,1,10.000,-18
m10e,k1e,13,1,0.000,-13
m10e,k1w,10,1,1.000,-18
m10e,k1w,11,2,3.000,-16
m10e,m1e,10,2,0.000,-13
m10e,m1w,11,4,2.000,-10
m10e,m2e,8,1,0.000,-15
m10e,m2e,9,1,2.000,-13
m10e,m2e,10,2,0.000,-11
m10e,m2e,11,4,0.000,-9
m10e,m2e,12,3,1.000,-7
m10e,m2w,8,1,0.000,-14
m10e,m2w,9,5,1.000,-12
m10e,m2w,10,3,0.000,-10
m10e,m2w,11,2,2.000,-8
m10e,m3e,9,2,0.000,-11
m10e,m3e,10,6,0.500,-9
m10e,m3e,11,2,0.000,-7
m10e,m3e,12,1,0.000,-5
m10e,m3w,8,2,0.000,-12
m10e,m3w,9,12,0.333,-10
m10e,m3w,10,5,0.000,-8
m10e,m3w,11,2,0.000,-6
m10e,m4e,8,6,0.000,-11
m10e,m4e,9,4,0.000,-9
m10e,m4e,10,7,0.143,-7
m10e,m4e,11,1,0.000,-5
m10e,m4w,8,4,0.000,-10
m10e,m4w,9,9,0.111,-8
m10e,m4w,11,1,0.000,-4
m10e,m5e,8,18,0.000,-9
m10e,m5e,9,3,0.667,-7
m10e,m5e,10,2,1.000,-5
m10e,m5w,8,13,0.000,-8
m10e,m5w,9,8,0.000,-6
m10e,m5w,10,1,0.000,-4
m10e,m6e,8,7,0.000,-7
m10e,m6e,9,8,0.000,-5
m10e,m6e,10,2,0.000,-3
m10e,m6w,8,9,0.000,-6
m10e,m6w,9,1,0.000,-4
m10e,m7e,8,15,0.000,-5
m10e,m7e,9,3,0.000,-3
m10e,m7w,8,10,0.000,-4
m10e,m7w,9,4,0.000,-2
m10e,m8e,7,1,0.000,-5
m10e,m8e,8,10,0.000,-3
m10e,m8w,8,9,0.000,-2
m10e,m9e,8,2,0.000,-1
m10e,m9w,8,2,0.000,0
m10e,m10e,7,7,0.000,-1
m10e,m10w,6,1,0.000,-2
m10e,m10w,7,8,0.000,0
m10e,m11e,7,16,0.000,1
m10e,m11w,6,3,0.000,0
m10e,m11w,7,12,0.000,2
m10e,m12e,6,8,0.000,1
m10e,m12e,7,10,0.000,3
m10e,m12w,5,1,0.000,0
m10e,m12w,6,8,0.000,2
m10e,m12w,7,5,0.000,4
m10e,m13e,6,9,0.000,3
m10e,m13w,6,8,0.000,4
m10e,m13w,7,1,0.000,6
m10e,m14e,5,3,0.000,3
m10e,m14e,6,5,0.000,5
m10e,m14w,5,6,0.000,4
m10e,m14w,6,7,0.000,6
m10e,m15e,5,3,0.000,5
m10e,m15e,6,1,0.000,7
m10e,m15w,4,1,0.000,4
m10e,m15w,5,2,0.000,6
m10e,m15w,6,2,0.000,8
m10e,m16e,4,2,0.000,5
m10e,m16e,6,1,0.000,9
m10e,m16w,3,1,0.000,4
m10e,m16w,4,1,0.000,6
m10e,j1e,3,1,0.000,9
m10e,j1e,4,2,0.000,11
m10e,j1e,5,2,0.000,13
m10e,j1e,6,1,0.000,15
m10e,j1e,7,1,0.000,17
m10e,j1w,3,1,0.000,10
m10e,j2e,4,1,0.000,13
m10e,j2e,5,1,1.000,15
m10e,j2w,3,1,0.000,12
m10e,j2w,5,1,0.000,16
m10e,j3e,4,1,0.000,15
m10e,j3e,5,1,0.000,17
m10e,j3w,2,1,0.000,12
m10e,j3w,3,1,0.000,14
m10e,j3w,4,1,0.000,16
m10e,j4e,1,1,0.000,11
m10e,j4e,2,1,0.000,13
m10e,j4w,3,1,0.000,16
m10e,j5e,2,1,0.000,15
m10e,j5e,3,1,0.000,17
m10e,j6e,2,1,0.000,17
m10e,j6e,3,1,0.000,19
m10e,j6w,2,1,0.000,18
m10w,k1e,12,1,0.000,-16
m10w,k1w,11,1,2.000,-17
m10w,k1w,12,1,5.000,-15
m10w,m1e,11,1,2.000,-12
m10w,m1e,12,1,2.000,-10
m10w,m1w,10,3,2.333,-13
m10w,m1w,11,1,0.000,-11
m10w,m1w,12,1,0.000,-9
m10w,m2e,9,1,0.000,-14
m10w,m2e,10,1,1.000,-12
m10w,m2e,11,4,2.000,-10
m10w,m2e,12,1,1.000,-8
m10w,m2w,9,9,0.111,-13
m10w,m2w,10,4,0.500,-11
m10w,m2w,11,2,0.000,-9
m10w,m2w,12,1,0.000,-7
m10w,m3e,8,1,0.000,-14
m10w,m3e,9,7,0.857,-12
m10w,m3e,10,4,0.000,-10
m10w,m3e,11,1,0.000,-8
m10w,m3w,8,2,0.000,-13
m10w,m3w,9,2,0.000,-11
m10w,m3w,10,6,0.000,-9
m10w,m3w,11,1,6.000,-7
m10w,m4e,8,3,0.000,-12
m10w,m4e,9,7,0.286,-10
m10w,m4e,10,4,0.000,-8
m10w,m4e,11,4,0.000,-6
m10w,m4w,8,8,0.000,-11
m10w,m4w,9,9,0.000,-9
m10w,m4w,10,3,0.000,-7
m10w,m4w,11,2,0.500,-5
m10w,m5e,8,5,0.000,-10
m10w,m5e,9,9,0.111,-8
m10w,m5w,8,7,0.000,-9
m10w,m5w,9,3,0.000,-7
m10w,m5w,10,1,3.000,-5
m10w,m6e,8,8,0.000,-8
m10w,m6e,9,6,0.000,-6
m10w,m6e,10,1,0.000,-4
m10w,m6w,8,10,0.000,-7
m10w,m6w,9,3,0.000,-5
m10w,m6w,10,1,0.000,-3
m10w,m7e,8,15,0.000,-6
m10w,m7e,9,5,0.000,-4
m10w,m7w,8,15,0.000,-5
m10w,m7w,9,3,0.333,-3
m10w,m8e,8,18,0.000,-4
m10w,m8e,9,1,0.000,-2
m10w,m8w,8,11,0.000,-3
m10w,m8w,9,1,0.000,-1
m10w,m9e,8,10,0.000,-2
m10w,m9w,8,5,0.000,-1
m10w,m10e,7,1,0.000,-2
m10w,m10w,7,5,0.000,-1
m10w,m11e,7,12,0.000,0
m10w,m11w,6,2,0.000,-1
m10w,m11w,7,10,0.000,1
m10w,m12e,6,2,0.000,0
m10w,m12e,7,4,0.000,2
m10w,m12w,6,8,0.000,1
m10w,m12w,7,4,0.000,3
m10w,m13e,6,8,0.000,2
m10w,m13e,7,4,0.000,4
m10w,m13w,5,1,0.000,1
m10w,m13w,6,8,0.000,3
m10w,m14e,5,3,0.000,2
m10w,m14e,6,3,0.000,4
m10w,m14w,5,4,0.000,3
m10w,m14w,6,2,0.000,5
m10w,m15e,4,2,0.000,2
m10w,m15e,5,3,0.000,4
m10w,m15e,6,1,1.000,6
m10w,m15w,4,2,0.000,3
m10w,m15w,5,3,0.000,5
m10w,m15w,6,1,0.000,7
m10w,m16e,5,1,0.000,6
m10w,m16w,4,3,0.000,5
m10w,m17e,4,1,0.000,6
m10w,m17w,3,1,0.000,5
m10w,j1e,4,2,0.000,10
m10w,j1e,5,3,0.000,12
m10w,j1e,7,1,0.000,16
m10w,j1w,2,1,0.000,7
m10w,j1w,4,1,0.000,11
m10w,j1w,5,4,0.000,13
m10w,j1w,6,5,0.000,15
m10w,j2e,2,1,0.000,8
m10w,j2e,6,2,0.000,16
m10w,j2w,2,1,0.000,9
m10w,j2w,3,1,0.000,11
m10w,j2w,4,1,0.000,13
m10w,j2w,5,2,0.000,15
m10w,j4e,4,1,0.000,16
m10w,j4w,2,2,0.000,13
m10w,j4w,3,1,0.000,15
m10w,j5e,3,2,0.000,16
m10w,j5w,3,1,0.000,17
m10w,j6e,1,1,0.000,14
m10w,j6w,0,1,0.000,13
m10w,j6w,2,1,0.000,17
m10w,j7e,2,1,0.000,18
m10w,j7w,1,1,0.000,17
m10w,j7w,2,1,0.000,19
m10w,j9e,1,1,0.000,20
m10w,j11e,1,1,0.000,24
m11e,k1e,13,1,3.000,-15
m11e,m1w,10,3,0.000,-14
m11e,m2e,8,1,0.000,-17
m11e,m2e,9,1,0.000,-15
m11e,m2e,10,1,0.000,-13
m11e,m2e,11,1,0.000,-11
m11e,m2e,12,1,0.000,-9
m11e,m2w,10,1,1.000,-12
m11e,m2w,11,3,0.000,-10
m11e,m2w,12,1,0.000,-8
m11e,m3e,8,1,0.000,-15
m11e,m3e,9,1,0.000,-13
m11e,m3e,10,2,0.000,-11
m11e,m3e,11,5,0.000,-9
m11e,m3w,9,3,0.000,-12
m11e,m3w,10,4,1.000,-10
m11e,m3w,11,2,0.000,-8
m11e,m4e,9,4,0.000,-11
m11e,m4e,10,2,0.500,-9
m11e,m4w,8,2,0.000,-12
m11e,m4w,9,6,0.000,-10
m11e,m4w,10,3,0.333,-8
m11e,m4w,11,4,0.000,-6
m11e,m4w,12,1,0.000,-4
m11e,m5e,8,3,0.000,-11
m11e,m5e,9,9,0.000,-9
m11e,m5e,10,1,0.000,-7
m11e,m5e,12,1,0.000,-3
m11e,m5w,8,9,0.000,-10
m11e,m5w,9,11,0.000,-8
m11e,m5w,10,4,0.250,-6
m11e,m6e,8,6,0.000,-9
m11e,m6e,9,13,0.000,-7
m11e,m6e,10,2,0.000,-5
m11e,m6w,8,12,0.000,-8
m11e,m6w,9,6,0.000,-6
m11e,m7e,8,11,0.000,-7
m11e,m7e,9,7,0.000,-5
m11e,m7e,10,1,0.000,-3
m11e,m7w,8,14,0.000,-6
m11e,m7w,9,2,0.000,-4
m11e,m7w,10,1,0.000,-2
m11e,m8e,8,12,0.000,-5
m11e,m8e,9,5,0.200,-3
m11e,m8w,8,14,0.000,-4
m11e,m9e,8,14,0.000,-3
m11e,m9e,9,4,0.000,-1
m11e,m9w,8,8,0.000,-2
m11e,m9w,9,2,0.500,0
m11e,m10e,8,9,0.000,-1
m11e,m10w,8,2,0.000,0
m11e,m10w,9,1,0.000,2
m11e,m11e,7,5,0.000,-1
m11e,m11w,7,7,0.000,0
m11e,m12e,6,1,0.000,-1
m11e,m12e,7,12,0.000,1
m11e,m12w,6,2,0.000,0
m11e,m12w,7,16,0.000,2
m11e,m13e,6,3,0.000,1
m11e,m13w,6,5,0.000,2
m11e,m13w,7,4,0.000,4
m11e,m14e,5,3,0.000,1
m11e,m14e,6,7,0.000,3
m11e,m14e,7,3,0.000,5
m11e,m14w,5,2,0.000,2
m11e,m14w,6,7,0.000,4
m11e,m14w,7,1,0.000,6
m11e,m15e,5,4,0.000,3
m11e,m15e,6,1,1.000,5
m11e,m15w,5,2,0.000,4
m11e,m15w,6,2,0.000,6
m11e,m16e,5,1,0.000,5
m11e,m16w,4,2,0.000,4
m11e,m16w,5,1,0.000,6
m11e,m17e,4,1,0.000,5
m11e,m17e,5,2,0.000,7
m11e,j1e,5,3,0.000,11
m11e,j1e,6,3,0.000,13
m11e,j1w,5,2,0.000,12
m11e,j2e,3,1,0.000,9
m11e,j2e,4,5,0.000,11
m11e,j2e,5,1,0.000,13
m11e,j2e,6,1,0.000,15
m11e,j2w,5,5,0.000,14
m11e,j2w,6,1,0.000,16
m11e,j3e,3,1,0.000,11
m11e,j3e,4,2,0.000,13
m11e,j3w,2,1,0.000,10
m11e,j4e,2,1,0.000,11
m11e,j4e,3,1,0.000,13
m11e,j4e,4,2,0.000,15
m11e,j4e,5,1,0.000,17
m11e,j4w,4,3,0.000,16
m11e,j5e,1,1,0.000,11
m11e,j5e,2,1,0.000,13
m11e,j5e,4,2,0.000,17
m11e,j5w,3,1,0.000,16
m11e,j6w,1,1,0.000,14
m11e,j6w,2,1,0.000,16
m11e,j7e,2,1,0.000,17
m11e,j8e,2,1,0.000,19
m11e,j8e,4,1,0.000,23
m11e,j9e,1,1,0.000,19
m11e,j9w,1,1,0.000,20
m11w,k1e,11,1,9.000,-20
m11w,k1w,11,1,0.000,-19
m11w,k1w,12,1,7.000,-17
m11w,m1w,10,1,1.000,-15
m11w,m2e,10,1,4.000,-14
m11w,m2e,11,1,0.000,-12
m11w,m2w,8,1,0.000,-17
m11w,m2w,10,2,0.000,-13
m11w,m2w,11,3,1.000,-11
m11w,m2w,12,1,0.000,-9
m11w,m3e,9,1,0.000,-14
m11w,m3e,10,4,0.000,-12
m11w,m3w,8,1,0.000,-15
m11w,m3w,9,5,0.200,-13
m11w,m3w,10,1,0.000,-11
m11w,m3w,11,2,1.500,-9
m11w,m3w,12,1,0.000,-7
m11w,m4e,8,1,0.000,-14
m11w,m4e,9,1,0.000,-12
m11w,m4e,10,3,0.000,-10
m11w,m4e,11,2,1.000,-8
m11w,m4e,12,1,4.000,-6
m11w,m4w,8,1,0.000,-13
m11w,m4w,9,3,0.000,-11
m11w,m4w,10,3,0.000,-9
m11w,m4w,11,2,0.000,-7
m11w,m5e,8,3,0.000,-12
m11w,m5e,9,7,0.000,-10
m11w,m5e,10,5,1.000,-8
m11w,m5e,11,1,0.000,-6
m11w,m5w,8,1,0.000,-11
m11w,m5w,9,10,0.000,-9
m11w,m5w,10,1,0.000,-7
m11w,m6e,8,9,0.000,-10
m11w,m6e,9,7,0.000,-8
m11w,m6e,10,1,0.000,-6
m11w,m6w,8,8,0.000,-9
m11w,m6w,9,7,0.000,-7
m11w,m6w,10,3,1.333,-5
m11w,m7e,8,5,0.000,-8
m11w,m7e,9,9,0.000,-6
